상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,합친데이터,네이버키워드,naver_store_url,store_address,store_score,visitor_review,total_of_people_voted,리뷰 총인원
꾸브라꼬숯불두마리치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4740782561954,126.798148452622,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20꾸브라꼬숯불두마리치킨,https://m.place.naver.com/restaurant/1617847608,경기 부천시 은성로68번길 26 1층,4.75,/맛있게 잘 먹었습니다!!/사장님이 친절하시고 음식도 맛있습니다./양많고 맛있어서 좋아요~~/처음 먹어밧는데 맛있어요/굿굿/우선 전화주문했는데 넘 친절 ^^ 숯불 보통맛과 소금구이 먹었는데 전 매운맛이 더 맛있더라구요 매운맛 좋아하시는 분은 보통맛 보다 매운 맛 추천합니다 글구 넘 착한 가격이네요/맛있었습니다/좋아요/맛있어요,/4.75/8개 평점 11명 참여,10
피자마루,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동,37.4805062334134,126.791431251312,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동%20피자마루,https://m.place.naver.com/restaurant/32637102,경기 부천시 호현로489번길 38,4.57,/굳/좋아요~/좋아요~/조아요/맛난 피자~~/굿/맛있어요/고향의 맛./피자늘맛있어요ㅎㅎ/맛있어요,/4.57/56개 평점 56명 참여,21
예찬솥밥추어탕,한식,추어탕전문,한식 음식점업,소사본동,37.4790656242535,126.793297363094,한식추어탕전문한식 음식점업,소사본동%20예찬솥밥추어탕,https://m.place.naver.com/restaurant/1405710770,경기 부천시 소삼로 1,4.41,/너무맛잇어어요 강추/맛있어요/친절하시고 음식도 맛있어요*^^*/좋아요 좋아요 좋아요/굿. 단골집이에요.^^/뻥튀기도 있고 추어탕 맛있어요/배부르고 맛있게 잘먹었습니다 다음에 또 방문해서 먹을께요~/너무 친절하시고 맛있게 잘 먹고 갑니다 든든하네요!!/가게 이전하셨네요. 여전히 맛있고 양도 많고 깨끗해요./전에도 몇 번 갔었는데 가계 이전하셨네요. 맛은 여전합니다.,/4.41/37개 평점 52명 참여,28
소문난밥집,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4801538395085,126.794862751778,분식라면김밥분식분식 및 김밥 전문점,소사본동%20소문난밥집,https://m.place.naver.com/restaurant/1092501825,경기 부천시 소삼로15번길 34-2,,,,1
스시990,일식/수산물,음식점-초밥전문,일식 음식점업,소사본동,37.4808864642793,126.79248793406,일식/수산물음식점-초밥전문일식 음식점업,소사본동%20스시990,https://m.place.naver.com/restaurant/13486894,경기 부천시 호현로489번길 13,4.41,"/맛있고 사장님이 친절해요♡/맛있었어요!!/맛나요/배고파 급하게 먹느라 사진을 못찍었네요 ㅠ 코로나로 외식도 어렵고, 날도 더운데 새로운 걸 먹고싶다며 요리조리 머리를 굴리다가 스시로 결정하고 테이크아웃했어요. 한 손에 가져갈 수 있도록 배려해주신 포장도 감사하고 연어초밥이랑 돈까스 모두 맛있네요. 화룡점정은 냉모밀이요. ^^ 다음에 또 주문할게요~/24/앗집추천합니다/좋아요/좋아요/맛있고 친절하세요/맛있어여",/4.41/34개 평점 38명 참여,10
향기커피호프,유흥주점,호프/맥주,기타 주점업,소사본동,37.4813116161099,126.792650689737,유흥주점호프/맥주기타 주점업,소사본동%20향기커피호프,https://m.place.naver.com/restaurant/1108383015,경기 부천시 호현로489번길 6,,,,empty
피제이피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동,37.4725626416515,126.79885103547,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",소사본동%20피제이피자,https://m.place.naver.com/restaurant/1441189969,경기 부천시 지봉로 73 1층 피제이피자,4.6,/페제이 피자 처음먹어봤는데 너무맛있구! 양도많구 친절해서 너무좋았어요~~!! 친구들이랑 맥주한잔하러오기도 너무좋을거같아요~! 다음에 또방문할게요!!!/맛있어서 매번 배달만 시켜먹다가 이번에 매장에서 먹었는데 와.. 더 맛있어요! 사이드도 그냥 다 맛있구요 사장님도 넘 친절😍/피자를 자주 먹는 편은 아닌데 먹게 되면 항상 여기서 포장주문해서 먹어요. 페퍼로니 피자는 피제이피자만한 데를 못 봤네요. 페퍼로니가 겹겹이 있어 서 치즈크러스트도우나 고구마 도우랑 잘 어울려요 오늘은 쿠폰 잃어버려서 서비스 메뉴는 말씀 안 드렸는데 사장님께서 챙겨주셔서 정말 맛있게 잘 먹었습니다~. 감사합니다~./뉴욕페퍼로니 짱/페퍼로니 존맛이에여 최애피자집/좋아요/👍/👍/좋아요/Good,/4.6/63개 평점 54명 참여,56
삼거리순대국식당,별식/퓨전요리,순대전문점,한식 음식점업,소사본동,37.4778780647771,126.792592875785,별식/퓨전요리순대전문점한식 음식점업,소사본동%20삼거리순대국식당,https://m.place.naver.com/restaurant/31619815,경기 부천시 호현로 477,4.57,"/오후 5시경에 고기 삶는다는 풍문을 듣고, 5시 넘겨서 갔는데..머리고기는 기대치에 못 미치네요. 김장김치는 맛 있는데../굿/맛있어요/맛나요/그냥저냥/오늘은 간단하게 술국,머리고기 먹었는데 맛있어요. 담에는 다른 메뉴도 먹어봐겠어요 맛있을것 같아요/고기굿/맛있어요^^/머릿고기 쫄깃하고 맛있어요 순대국은 제 입에는 약간 꼬릿한 냄새가 느껴지긴 했지만 맛있게 먹었어요. 화장실도 가게 안에 있고 시원해요",/4.57/27개 평점 24명 참여,17
비어클럽,유흥주점,호프/맥주,기타 주점업,소사본동,37.4753270160394,126.795132463135,유흥주점호프/맥주기타 주점업,소사본동%20비어클럽,https://m.place.naver.com/restaurant/37321567,경기 부천시 은성로 39-1,,/사장님 너무 친절하시고 치킨이 가성비 갑이예요!!♡♡ 번창하세요~/좋아요/맛있어요/좋아요~~/후라이드 시켰어요 가서 주문하고 찾아왔는데 금방 튀겨주시고 바삭해요 가격과 맛은 보통 수준 옛날치킨 느낌이에요/맛있어요,,6
대보회수산,일식/수산물,수산물전문음식점-종합,한식 음식점업,소사본동,37.478787135234,126.795144743451,일식/수산물수산물전문음식점-종합한식 음식점업,소사본동%20대보회수산,https://m.place.naver.com/restaurant/37320879,경기 부천시 소삼로 19,4.49,/회가 도톰한게 넘 맘에들어요/굿/굿/저렴해요/항상 잘 먹는 곳/굿/굿/양많고 맛있네요 어르신들 많은 동네 횟집 ㅎㅎ!/신선해요/좋아요,/4.49/200개 평점 157명 참여,83
도레미호프타운,유흥주점,호프/맥주,기타 주점업,소사본동,37.4753077301081,126.795008410917,유흥주점호프/맥주기타 주점업,소사본동%20도레미호프타운,https://m.place.naver.com/restaurant/21162427,경기 부천시 은성로 39,,,,2
부길왕갈비,한식,갈비/삼겹살,한식 음식점업,소사본동,37.4810384602959,126.792372423084,한식갈비/삼겹살한식 음식점업,소사본동%20부길왕갈비,https://m.place.naver.com/restaurant/19258985,경기 부천시 호현로489번길 14,3.91,/./굿/군/맛잇어요/굿/굿/조아요/병원갔다 찾아간 밥집/맛있어요/걍.그래요,/3.91/52개 평점 65명 참여,26
파리바게뜨,제과제빵떡케익,제과점,제과점업,소사본동,37.4811515350006,126.792856782686,제과제빵떡케익제과점제과점업,소사본동%20파리바게뜨,https://m.place.naver.com/restaurant/19258625,경기 부천시 소사동로 82 센트럴프라자 105호,4.34,"/샐러드 가성비가 좋아요.. 케이준샐러드 고기도 꽉꽉, 채소도 꽉꽉 담겨있어요 치킨 이렇게 주는 곳 못 본 듯해유!! 정량이 따로 없는지 의문도 드네요! 가늘게 썬건지 정량보다 더 주시는건지는 잘 모르겠지만 채소 우적우적 먹다보면 여기 지점의 제품은 치킨텐더가 밑에서 돌아다녀요 ㅋㅋ 체감상은 치킨텐더가 다른지점의 2배인데 원효대사 해골물이었다면 뭐 어쩔 수 없죠../맛있게 잘 먹었어요~~/가끔씩 갑니다/급하게 케이크 사야해서 들렀네요/빵이 신선해요/굿/집 근처 두 곳의 파리바게뜨 중에서 '소사주공' 지점이 빵 종류도 많고, 샌드위치와 샐러드 종류도 많이 만들어 놔서 구매하기 편해요 :)/빵도 다양하고 맛있어요/항상 친절하고 좋아요. 진열도 잘 되어 있어 편리해요/자주가요~ 앙금빵 맛있어용","/4.34/1,017개 평점 599명 참여",427
픽미픽미아이스,패스트푸드,아이스크림판매,제과점업,소사본동,37.4815241341814,126.793167371642,패스트푸드아이스크림판매제과점업,소사본동%20픽미픽미아이스,https://m.place.naver.com/restaurant/1590531154,경기 부천시 부흥로457번길 6 1층,4.53,/무인점포/좋아하던 아이스크림이 없어지고 색고드름이 생겼어요../굿굿/종류가 다양해서 좋아요/아이스크림 종류별로다양~~~ 싸고 좋아요~~/너무좋앙 싸고 좋아요/싸고맛있어요/좋아용~~/굿/찰떡아이스♡,/4.53/59개 평점 47명 참여,22
화오양꼬치,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4798521477776,126.795319849614,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20화오양꼬치,https://m.place.naver.com/restaurant/1378383248,경기 부천시 소사로 239-1,4.65,/단골맛집. 양꼬치도 신선하구 서비스로 주는 건두부무침~! 역시 맛있어요!/존맛탱/맛나요/굿/언제나 맛있어요/맛있어요/맛있네요/굿,/4.65/24개 평점 23명 참여,8
비어비워,유흥주점,호프/맥주,기타 주점업,소사본동,37.480077278195,126.793541139571,유흥주점호프/맥주기타 주점업,소사본동%20비어비워,https://m.place.naver.com/restaurant/1964373402,경기 부천시 호현로 476,,,,7
도로시,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4797188060013,126.797266672132,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20도로시,https://m.place.naver.com/restaurant/35850828,경기 부천시 소삼로 47-1 부천소사역 푸르지오 상가,4.4,/일부러 찾아가서먹는 대추차 진하고 너무좋다/음료 맛있어요/./좋아요/굿/굿/좋아요/좋아요/좋아요,/4.4/91개 평점 64명 참여,43
충남원,중식,중국음식/중국집,중식 음식점업,소사본동,37.4753160661501,126.792294927648,중식중국음식/중국집중식 음식점업,소사본동%20충남원,https://m.place.naver.com/restaurant/1962498384,경기 부천시 은성로 15 166-8,4.59,/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요/좋아요,/4.59/44개 평점 29명 참여,47
달구벌곱창막창,한식,곱창/양구이전문,한식 음식점업,소사본동,37.4703158386826,126.795879894394,한식곱창/양구이전문한식 음식점업,소사본동%20달구벌곱창막창,https://m.place.naver.com/restaurant/1063594290,경기 부천시 소사로 135,4.35,/좀 더 가면 나오는 생곱창 사용하는 가게도 가격이 18000원인데 여기는 굵기가 새끼손가락만한 곱창이 2만원이나 함. 그리고 곱창 굽고 자르기도 셀프 인 가게는 처음봄. 곱창 소스도 안줘서 달라니깐 테이블당 1개를 줌 ㅡㅡ 곱창 상태도 안좋고 서비스도 안좋고.. 옛날 리뷰에 속지 마세요../굿~/맛있어요~ 좀 느끼해서 청양고추 넣은 간장 소스 있으면 더 좋을듯!/굿/ㄱ/굿/너무너무 맛있어요 자주가는 단골집 ></맛있어요/굿/맛있고 친절해요~,/4.35/37개 평점 36명 참여,21
두꺼비포차,유흥주점,호프/맥주,기타 주점업,소사본동,37.4787585128488,126.793223158888,유흥주점호프/맥주기타 주점업,소사본동%20두꺼비포차,https://m.place.naver.com/restaurant/1747514524,경기 부천시 호현로 473,,,,empty
양우포차,유흥주점,호프/맥주,기타 주점업,소사본동,37.4824450834381,126.796001846068,유흥주점호프/맥주기타 주점업,소사본동%20양우포차,https://m.place.naver.com/restaurant/37319539,경기 부천시 소사로126번길 23,,/ㅎㅎ,,1
옛날짜장우동,중식,중국음식/중국집,중식 음식점업,소사본동,37.4764100469269,126.795307273152,중식중국음식/중국집중식 음식점업,소사본동%20옛날짜장우동,https://m.place.naver.com/restaurant/1402229098,경기 부천시 소사로 203,4.49,"/맛있어요/맛나요/우동 맛집!/잔치국수가 양도 많고 정말 맛있어요^^ 깍두기도 완전 대박 맛있음!!/./맛있어용/좋아요/맛있어요/굿/부천 국수 맛집이에요!! 잔치국수, 비빔국수, 김밥 진짜 맛있어요😋 양이 많은데 가격도 저렴해요🤍",/4.49/47개 평점 38명 참여,15
호커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.481092393617,126.794124061413,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20호커피,https://m.place.naver.com/restaurant/37069466,경기 부천시 경인옛로22번길 8,4.22,/친절해서 좋았어요/굿/굿/좋아요/ㅈㅇㅇ/굿/좋아요/좋아요/굿/ㅈㅇㅇ,/4.22/58개 평점 51명 참여,25
할머니집,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4811832961624,126.792437930975,한식한식/백반/한정식한식 음식점업,소사본동%20할머니집,https://m.place.naver.com/restaurant/21164942,경기 부천시 호현로489번길 10,4.28,/흠/#백반집#옛날 돌솥#그자리/그냥/좋아요/가끔 생각나는 곳! 뼈해장국이나 제육 맛있음 :)/맛나요/새벽에 병원 다녀오면서 먹었던 곳이예요,/4.28/25개 평점 24명 참여,7
종로떡,제과제빵떡케익,떡전문,제과점업,소사본동,37.4794168503163,126.794162295335,제과제빵떡케익떡전문제과점업,소사본동%20종로떡,https://m.place.naver.com/restaurant/1472297575,경기 부천시 소사로170번길 62,4.29,/굿./좋아요/굿/좋아요/좋아요/긧/굿,/4.29/175개 평점 158명 참여,71
시리우스호프,유흥주점,호프/맥주,기타 주점업,소사본동,37.4701722715909,126.795938721739,유흥주점호프/맥주기타 주점업,소사본동%20시리우스호프,https://m.place.naver.com/restaurant/1654055932,경기 부천시 부광로8번길 6,3.92,/굿/굿/좋아요,/3.92/12개 평점 14명 참여,3
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4707188216644,126.795636026101,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20이디야커피,https://m.place.naver.com/restaurant/1859138563,경기 부천시 소사로282번길 8,4.54,/좋아요 ㅎㅎ/친절하고 좋습니다/이디아 커피 맛있습니다./깔끔하고 좋네요. 이디야카페로는 근방에서 분위기있는 곳이네요/좋아여/././굿/굿/좋아여,/4.54/452개 평점 382명 참여,242
병천토부리순대,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4815724124053,126.792601266861,한식한식/백반/한정식한식 음식점업,소사본동%20병천토부리순대,https://m.place.naver.com/restaurant/38503432,경기 부천시 호현로 493,4.21,/#순대#병천#토부리/아니 친절하고 담백하게 맛있는데 손님이 별로 없는게 납득이 안갑니다. 얼른 입소문 타길.. 맛집입니당./좋아요!! 맛있어요!!/가격대비 먹을만해요/국물이 깔끔/주변에 먹을만한 식당이 없어서 방문했었는데 에어컨도 안틀어져있고. .. 순대국에 순대가 별로 안들어가 있어서 가성비는 별로였던거 같아요. 그래도 국물은 괜츈했어요/사장님 친절하세요ㅎㅎ/맛있어서 다시왔어요/좋아요/맛있어요,/4.21/31개 평점 29명 참여,14
