상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url
무한게장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4591590160559,126.783376649968,대야동%20무한게장,https://m.place.naver.com/restaurant/30883663
파스타입니다,양식,스파게티전문점,서양식 음식점업,대야동,37.4462730370568,126.788535306097,대야동%20파스타입니다,https://m.place.naver.com/restaurant/1355206839
카페,한식,한식/백반/한정식,한식 음식점업,대야동,37.337953472647,126.925190249343,대야동%20카페,https://m.place.naver.com/restaurant/1330553508
메밀촌막국수불고기,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4490388350834,126.792898350356,대야동%20메밀촌막국수불고기,https://m.place.naver.com/restaurant/737338099
언와인드,한식,한식/백반/한정식,한식 음식점업,대야동,37.4435809813516,126.788736926519,대야동%20언와인드,https://m.place.naver.com/restaurant/1956289575
투명통슬라임카페,한식,한식/백반/한정식,한식 음식점업,대야동,37.4456683510513,126.799032531452,대야동%20투명통슬라임카페,https://m.place.naver.com/restaurant/1654911670
무봉리토종순대국,별식/퓨전요리,순대전문점,한식 음식점업,대야동,37.4488851056328,126.792844312471,대야동%20무봉리토종순대국,https://m.place.naver.com/restaurant/18226898
돈마루해물칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4535505137417,126.817600608295,대야동%20돈마루해물칼국수,https://m.place.naver.com/restaurant/1319733472
하삼동커피시흥대야역점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4500818414308,126.796215627262,대야동%20하삼동커피시흥대야역점,https://m.place.naver.com/restaurant/1936483009
커피&명품갤러리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3352543783427,126.907929239514,대야동%20커피&명품갤러리,https://m.place.naver.com/restaurant/1966484868
훌랄라참숯바베큐,유흥주점,호프/맥주,기타 주점업,대야동,37.4524770725578,126.788130086822,대야동%20훌랄라참숯바베큐,https://m.place.naver.com/restaurant/1056296398
테트리스찜닭,한식,한식/백반/한정식,한식 음식점업,대야동,37.4443355850173,126.786758395499,대야동%20테트리스찜닭,https://m.place.naver.com/restaurant/1459244859
서울양평해장국,한식,해장국/감자탕,한식 음식점업,대야동,37.4406881043024,126.791326151825,대야동%20서울양평해장국,https://m.place.naver.com/restaurant/1206971139
코코호도,제과제빵떡케익,제과점,제과점업,대야동,37.442142591834,126.791698276843,대야동%20코코호도,https://m.place.naver.com/restaurant/1568861228
돈짱,한식,기타고기요리,한식 음식점업,대야동,37.4452591944583,126.788958493988,대야동%20돈짱,https://m.place.naver.com/restaurant/1800163020
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,대야동,37.3153433936893,126.918032471545,대야동%20배스킨라빈스,https://m.place.naver.com/restaurant/1767875148
하삼동커피시흥센트럴,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4401306659467,126.788803846525,대야동%20하삼동커피시흥센트럴,https://m.place.naver.com/restaurant/1973381881
술독,유흥주점,호프/맥주,기타 주점업,대야동,37.4452329813469,126.797864176935,대야동%20술독,https://m.place.naver.com/restaurant/37316230
금땡이닭강정,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.3153303823818,126.919566974436,대야동%20금땡이닭강정,https://m.place.naver.com/restaurant/1348744426
혼삼,한식,한식/백반/한정식,한식 음식점업,대야동,37.445964039961,126.798869587714,대야동%20혼삼,https://m.place.naver.com/restaurant/1441083905
365정육식당,한식,갈비/삼겹살,한식 음식점업,대야동,37.3152301441463,126.919444310181,대야동%20365정육식당,https://m.place.naver.com/restaurant/1076370564
맥코윈치킨,유흥주점,호프/맥주,기타 주점업,대야동,37.4463821586458,126.787753759543,대야동%20맥코윈치킨,https://m.place.naver.com/restaurant/1680845789
카페수호,한식,한식/백반/한정식,한식 음식점업,대야동,37.4398607801244,126.792367785035,대야동%20카페수호,https://m.place.naver.com/restaurant/1891685158
호오탕훠궈,한식,한식/백반/한정식,한식 음식점업,대야동,37.4416204141,126.790859133078,대야동%20호오탕훠궈,https://m.place.naver.com/restaurant/1338679284
국수네,한식,한식/백반/한정식,한식 음식점업,대야동,37.4432520751235,126.786538575398,대야동%20국수네,https://m.place.naver.com/restaurant/1674835243
손큰쭈꾸미,일식/수산물,낙지/오징어,한식 음식점업,대야동,37.4429394216306,126.791199530523,대야동%20손큰쭈꾸미,https://m.place.naver.com/restaurant/1642863862
장충동왕족발,한식,족발/보쌈전문,한식 음식점업,대야동,37.4430281272874,126.791943953422,대야동%20장충동왕족발,https://m.place.naver.com/restaurant/10980230
재벌술상,일식/수산물,음식점-일식,일식 음식점업,대야동,37.4423957631024,126.790903159113,대야동%20재벌술상,https://m.place.naver.com/restaurant/1203870820
족발천국,한식,족발/보쌈전문,한식 음식점업,대야동,37.4428016185816,126.790060374524,대야동%20족발천국,https://m.place.naver.com/restaurant/35708272
대야동,일식/수산물,조개구이전문,한식 음식점업,대야동,37.4432368246221,126.790324585029,대야동%20대야동,https://m.place.naver.com/restaurant/1446263639
보네스뻬,제과제빵떡케익,제과점,제과점업,대야동,37.4430281272874,126.791943953422,대야동%20보네스뻬,https://m.place.naver.com/restaurant/31259087
김희숙커피공방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4396906485788,126.792472221527,대야동%20김희숙커피공방,https://m.place.naver.com/restaurant/20349037
박가부대,한식,부대찌개/섞어찌개,한식 음식점업,대야동,37.4419648353472,126.791057001304,대야동%20박가부대,https://m.place.naver.com/restaurant/1265876449
요거프레소,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3162288404953,126.924224811,대야동%20요거프레소,https://m.place.naver.com/restaurant/34945458
김복남맥주,유흥주점,호프/맥주,기타 주점업,대야동,37.4400585942542,126.788805008221,대야동%20김복남맥주,https://m.place.naver.com/restaurant/1146454641
명태장인,일식/수산물,해물찜/탕전문,한식 음식점업,대야동,37.4431514757129,126.790789290959,대야동%20명태장인,https://m.place.naver.com/restaurant/1467205519
원조춘천숯불닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,대야동,37.4423957631024,126.790903159113,대야동%20원조춘천숯불닭갈비,https://m.place.naver.com/restaurant/1607957402
한우돈,한식,갈비/삼겹살,한식 음식점업,대야동,37.442190744106,126.790239721037,대야동%20한우돈,https://m.place.naver.com/restaurant/1241662882
시흥이디야,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4469897611766,126.79165422281,대야동%20시흥이디야,https://m.place.naver.com/restaurant/1095813414
낙원,유흥주점,호프/맥주,기타 주점업,대야동,37.4427140011038,126.785032971117,대야동%20낙원,https://m.place.naver.com/restaurant/1872063240
커피베이,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4455065132394,126.792875999506,대야동%20커피베이,https://m.place.naver.com/restaurant/1262447890
싸네종합어시장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4485801896762,126.792103307177,대야동%20싸네종합어시장,https://m.place.naver.com/restaurant/1666723377
아따보이커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4423957631024,126.790903159113,대야동%20아따보이커피,https://m.place.naver.com/restaurant/741255823
노랑통닭,한식,한식/백반/한정식,한식 음식점업,대야동,37.4432368246221,126.790324585029,대야동%20노랑통닭,https://m.place.naver.com/restaurant/1965609545
그라시아,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4459639732269,126.7979767934,대야동%20그라시아,https://m.place.naver.com/restaurant/13190522
브랑제리,제과제빵떡케익,제과점,제과점업,대야동,37.4430281272874,126.791943953422,대야동%20브랑제리,https://m.place.naver.com/restaurant/31259087
이삭토스트,패스트푸드,토스트전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",대야동,37.4460771367046,126.798472236651,대야동%20이삭토스트,https://m.place.naver.com/restaurant/21416266
양평해장국,한식,해장국/감자탕,한식 음식점업,대야동,37.448009040436,126.807731187089,대야동%20양평해장국,https://m.place.naver.com/restaurant/38711603
혜성각,중식,중국음식/중국집,중식 음식점업,대야동,37.4450050307427,126.787018810094,대야동%20혜성각,https://m.place.naver.com/restaurant/17887377
튀김천국,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.4473674621104,126.787184091097,대야동%20튀김천국,https://m.place.naver.com/restaurant/1671436674
봄날,한식,한식/백반/한정식,한식 음식점업,대야동,37.3236113324723,126.89229033146,대야동%20봄날,https://m.place.naver.com/restaurant/1601636654
복누리,한식,한식/백반/한정식,한식 음식점업,대야동,37.4440249424096,126.788096918439,대야동%20복누리,https://m.place.naver.com/restaurant/1972017949
몽마르뜨,제과제빵떡케익,제과점,제과점업,대야동,37.444032064268,126.787034518514,대야동%20몽마르뜨,https://m.place.naver.com/restaurant/596727032
시골밥상,한식,한식/백반/한정식,한식 음식점업,대야동,37.4446392933315,126.785623391616,대야동%20시골밥상,https://m.place.naver.com/restaurant/38509698
강화옛날국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4402136327326,126.791627592494,대야동%20강화옛날국수,https://m.place.naver.com/restaurant/1482959739
피에스타PC방,패스트푸드,패스트푸드,그외 기타 음식점업,대야동,37.4430001733574,126.792735455711,대야동%20피에스타PC방,https://m.place.naver.com/restaurant/441848682
"꽃길만,걷자",유흥주점,호프/맥주,기타 주점업,대야동,37.4432368246221,126.790324585029,"대야동%20꽃길만,걷자",https://m.place.naver.com/restaurant/1746286492
김밥나라,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.445146612399,126.797345709081,대야동%20김밥나라,https://m.place.naver.com/restaurant/1030924295
카페게이트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4454555621462,126.797600689408,대야동%20카페게이트,https://m.place.naver.com/restaurant/89216865
오,한식,한식/백반/한정식,한식 음식점업,대야동,37.4432368246221,126.790324585029,대야동%20오,https://m.place.naver.com/restaurant/1751058332
옛날영양탕,별식/퓨전요리,사철탕전문,한식 음식점업,대야동,37.4485781062792,126.791018387721,대야동%20옛날영양탕,https://m.place.naver.com/restaurant/1002535159
무한게장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4521959690914,126.788835354689,대야동%20무한게장,https://m.place.naver.com/restaurant/30883663
파리바게뜨,제과제빵떡케익,제과점,제과점업,대야동,37.4414714223452,126.791268349507,대야동%20파리바게뜨,https://m.place.naver.com/restaurant/1930695071
김밥하우스,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.447170512552,126.790826314645,대야동%20김밥하우스,https://m.place.naver.com/restaurant/19581087
우리동네특수부,한식,한식/백반/한정식,한식 음식점업,대야동,37.442190744106,126.790239721037,대야동%20우리동네특수부,https://m.place.naver.com/restaurant/1457416372
양지윤제과,제과제빵떡케익,제과점,제과점업,대야동,37.4469789041768,126.792355081333,대야동%20양지윤제과,https://m.place.naver.com/restaurant/20022669
푸른식당,한식,한식/백반/한정식,한식 음식점업,대야동,37.4710614523639,126.782471535834,대야동%20푸른식당,https://m.place.naver.com/restaurant/1332821438
서울식전통육개장서울집,한식,한식/백반/한정식,한식 음식점업,대야동,37.4476231568724,126.791033756405,대야동%20서울식전통육개장서울집,https://m.place.naver.com/restaurant/1806836417
민속식당,한식,한식/백반/한정식,한식 음식점업,대야동,37.4529364814505,126.792519248717,대야동%20민속식당,https://m.place.naver.com/restaurant/1157741536
