상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address
델푸맘,한식,한식/백반/한정식,한식 음식점업,인계동,37.2584654210044,127.03232364847,인계동%20델푸맘,https://m.place.naver.com/restaurant/18207191,경기 수원시 팔달구 권광로124번길 27
대박푸드,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2666929924683,127.032398768968,인계동%20대박푸드,https://m.place.naver.com/restaurant/1060412465,경기 수원시 팔달구 인계로138번길 8 리슈빌 2층 스시란
사랑채나혜석점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2638671907044,127.033945661327,인계동%20사랑채나혜석점,https://m.place.naver.com/restaurant/209814947,경기 수원시 팔달구 권광로188번길 18 1층103호
행복한,한식,한식/백반/한정식,한식 음식점업,인계동,37.2751308185491,127.024059419744,인계동%20행복한,https://m.place.naver.com/restaurant/13412823,경기 수원시 팔달구 효원로307번길 20 경기도문화의전당
누리면옥,한식,냉면집,한식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20누리면옥,https://m.place.naver.com/restaurant/36843782,경기 수원시 팔달구 인계로166번길 48-17
하이터치생맥주,유흥주점,호프/맥주,기타 주점업,인계동,37.2640464706939,127.034935500015,인계동%20하이터치생맥주,https://m.place.naver.com/restaurant/18189825,경기 수원시 팔달구 인계로166번길 51 1층 하이터치
매운갈비찜,한식,갈비/삼겹살,한식 음식점업,인계동,37.2657310236478,127.031565494457,인계동%20매운갈비찜,https://m.place.naver.com/restaurant/34857143,경기 수원시 팔달구 인계로124번길 27-18 신일빌딩 101호
호텔더스타일,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656979974651,127.030833079199,인계동%20호텔더스타일,https://m.place.naver.com/restaurant/1175054363,경기 수원시 팔달구 인계로124번길 41-5
묘오또,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632439663945,127.030458660737,인계동%20묘오또,https://m.place.naver.com/restaurant/35168766,경기 수원시 팔달구 권광로175번길 31-9 1층
행복한밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641011433892,127.027302172033,인계동%20행복한밥상,https://m.place.naver.com/restaurant/36984093,경기 수원시 팔달구 경수대로428번길 25
이자카야잔잔,한식,한식/백반/한정식,한식 음식점업,인계동,37.2638671907044,127.033945661327,인계동%20이자카야잔잔,https://m.place.naver.com/restaurant/629338269,경기 수원시 팔달구 권광로188번길 18
김밥천국,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2581481371135,127.032090967812,인계동%20김밥천국,https://m.place.naver.com/restaurant/36983399,경기 수원시 팔달구 권광로 184 캐슬타워
투썸플레이스수원드라마센터점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2704579759428,127.035518906219,인계동%20투썸플레이스수원드라마센터점,https://m.place.naver.com/restaurant/20107949,경기 수원시 팔달구 권광로255번길 8
인계동호프,유흥주점,호프/맥주,기타 주점업,인계동,37.265268128945,127.032259158765,인계동%20인계동호프,https://m.place.naver.com/restaurant/1439004727,경기 수원시 팔달구 권광로 184 1층107호 108호 109호
제주알찜,한식,한식/백반/한정식,한식 음식점업,인계동,37.2680887708587,127.024601305315,인계동%20제주알찜,https://m.place.naver.com/restaurant/35516228,경기 수원시 팔달구 인계로68번길 18
팔도왕소금구이,한식,갈비/삼겹살,한식 음식점업,인계동,37.2688511687496,127.023080634618,인계동%20팔도왕소금구이,https://m.place.naver.com/restaurant/12832291,경기 수원시 팔달구 세지로198번길 1
부비부비,유흥주점,호프/맥주,기타 주점업,인계동,37.2659480595941,127.028360765662,인계동%20부비부비,https://m.place.naver.com/restaurant/18201261,경기 수원시 팔달구 인계로 52 정현빌딩
파리바게뜨,제과제빵떡케익,제과점,제과점업,인계동,37.2662763396576,127.033238414712,인계동%20파리바게뜨,https://m.place.naver.com/restaurant/33239230,경기 수원시 팔달구 권광로 211 (인계동) 동수원메디뷰
행복닭강정,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2627455564067,127.030115556208,인계동%20행복닭강정,https://m.place.naver.com/restaurant/33148326,경기 수원시 팔달구 효원로 257
카페앙쥬,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2750481552505,127.029348848484,인계동%20카페앙쥬,https://m.place.naver.com/restaurant/1741148431,경기 수원시 영통구 아주로4번길 1 1층
수원인계DT,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558,인계동%20수원인계DT,https://m.place.naver.com/restaurant/37721306,경기 수원시 팔달구 인계로 98
명동보리밥,한식,보리밥전문,한식 음식점업,인계동,37.263465429442,127.029993583603,인계동%20명동보리밥,https://m.place.naver.com/restaurant/11731352,경기 수원시 팔달구 효원로249번길 18-5 경일빌딩
복남복녀,일식/수산물,복전문,한식 음식점업,인계동,37.265196995,127.027975813001,인계동%20복남복녀,https://m.place.naver.com/restaurant/31936206,경기 수원시 권선구 경수대로 330
플로렌스파티하우스,부페,종합부페,,인계동,37.2614622649454,127.034066569444,인계동%20플로렌스파티하우스,https://m.place.naver.com/restaurant/12772830,경기 수원시 팔달구 효원로 295 새마을회빌딩 지하1층
쥬벨베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.273969222843,127.030738332453,인계동%20쥬벨베이커리,https://m.place.naver.com/restaurant/1520931001,경기 수원시 팔달구 장다리로306번길 13 상가동 지하1층 12-13호
시골집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2585191803033,127.031184351009,인계동%20시골집,https://m.place.naver.com/restaurant/19210576,경기 수원시 팔달구 경수대로480번길 11-17
생츄어리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.273969222843,127.030738332453,인계동%20생츄어리,https://m.place.naver.com/restaurant/1025413940,경기 수원시 팔달구 장다리로306번길 13
명인만두,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592,인계동%20명인만두,https://m.place.naver.com/restaurant/1653363378,경기 수원시 팔달구 인계로 154
1인자감자탕,한식,해장국/감자탕,한식 음식점업,인계동,37.2636486535754,127.034771464369,인계동%201인자감자탕,https://m.place.naver.com/restaurant/19210761,경기 수원시 팔달구 중부대로206번길 4
도프셰프,한식,한식/백반/한정식,한식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20도프셰프,https://m.place.naver.com/restaurant/36893264,경기 수원시 팔달구 인계로166번길 48-17 BLS플라자 302호
미스터세븐,유흥주점,호프/맥주,기타 주점업,인계동,37.2742969431831,127.027847547892,인계동%20미스터세븐,https://m.place.naver.com/restaurant/18196503,경기 수원시 팔달구 장다리로 277
교동김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2776694813796,127.031446394886,인계동%20교동김밥,https://m.place.naver.com/restaurant/36612716,경기 수원시 팔달구 경수대로 584 신동아 파스텔
블루에블랑,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2604689606214,127.033808686733,인계동%20블루에블랑,https://m.place.naver.com/restaurant/1131042570,경기 수원시 팔달구 효원로 289 1층 블루에블랑
박정한아강족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2642497470425,127.027841423046,인계동%20박정한아강족발,https://m.place.naver.com/restaurant/13288978,경기 수원시 팔달구 효원로235번길 51
토담골,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632987250416,127.036061175394,인계동%20토담골,https://m.place.naver.com/restaurant/1625139294,경기 수원시 영통구 인계로292번길 42-11
또봉이통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2704109097156,127.023184509017,인계동%20또봉이통닭,https://m.place.naver.com/restaurant/1144879360,경기 수원시 팔달구 세지로 211 지하층 102호 (인계동)
리츠호텔컨벤션웨딩,부페,종합부페,,인계동,37.2587463079213,127.033616496049,인계동%20리츠호텔컨벤션웨딩,https://m.place.naver.com/restaurant/20076781,경기 수원시 팔달구 권광로134번길 46
본다이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2740962243725,127.027545685497,인계동%20본다이,https://m.place.naver.com/restaurant/19426080,경기 수원시 팔달구 장다리로271번길 2 1층
하남돼지집,한식,갈비/삼겹살,한식 음식점업,인계동,37.2651276935645,127.030513431784,인계동%20하남돼지집,https://m.place.naver.com/restaurant/36342625,경기 수원시 영통구 매탄로100번길 7-10
갈매기살,한식,한식/백반/한정식,한식 음식점업,인계동,37.2756260364493,127.030593055013,인계동%20갈매기살,https://m.place.naver.com/restaurant/12832291,경기 수원시 팔달구 세지로198번길 1
팔덕식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2729487852127,127.028270801854,인계동%20팔덕식당,https://m.place.naver.com/restaurant/1936001829,경기 수원시 팔달구 경수대로519번길 12-10
만나고쪽갈비,한식,갈비/삼겹살,한식 음식점업,인계동,37.2579640040864,127.033818136029,인계동%20만나고쪽갈비,https://m.place.naver.com/restaurant/91506976,경기 수원시 영통구 권선로 811 우측 만나고 쪽갈비
맛있는밥집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2700179681296,127.021430674457,인계동%20맛있는밥집,https://m.place.naver.com/restaurant/1917943596,경기 수원시 팔달구 효원로219번길 46-21
맥도날드,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2706696211329,127.034952447558,인계동%20맥도날드,https://m.place.naver.com/restaurant/1930215589,경기 수원시 팔달구 권광로 261
아트몬스터,양식,기타전문서양음식점,서양식 음식점업,인계동,37.263905154451,127.033077065429,인계동%20아트몬스터,https://m.place.naver.com/restaurant/1439004727,경기 수원시 팔달구 권광로 184 1층107호 108호 109호
쏘울라이브,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2685218920901,127.025768302701,인계동%20쏘울라이브,https://m.place.naver.com/restaurant/31251295,경기 수원시 팔달구 장다리로 210
시그니처인인계,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639392405159,127.031735003111,인계동%20시그니처인인계,https://m.place.naver.com/restaurant/1296249599,경기 수원시 팔달구 효원로265번길 44 101호
랜돌프비어,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2643460715653,127.031898907951,인계동%20랜돌프비어,https://m.place.naver.com/restaurant/1588632876,경기 수원시 팔달구 효원로265번길 54 204호
파스쿠찌,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650758490798,127.030784680576,인계동%20파스쿠찌,https://m.place.naver.com/restaurant/1552090907,경기 수원시 팔달구 인계로166번길 48-21 107-108호 샤르망오피스텔 1층
오징어세상,일식/수산물,낙지/오징어,한식 음식점업,인계동,37.2649695377712,127.02990664576,인계동%20오징어세상,https://m.place.naver.com/restaurant/38275989,경기 수원시 팔달구 경수대로446번길 62
야!꿀꿀이네가자,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647946944531,127.030562797844,인계동%20야!꿀꿀이네가자,https://m.place.naver.com/restaurant/1438301661,경기 수원시 팔달구 권광로187번길 39
김양비어,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2597603686154,127.032002696468,인계동%20김양비어,https://m.place.naver.com/restaurant/1364621275,경기 수원시 팔달구 효원로292번길 50 1층
유케야,한식,기타고기요리,한식 음식점업,인계동,37.2639354595678,127.031272810503,인계동%20유케야,https://m.place.naver.com/restaurant/1956335967,경기 수원시 팔달구 효원로265번길 41
민들레식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.271609411308,127.026472690865,인계동%20민들레식당,https://m.place.naver.com/restaurant/1125997684,경기 수원시 권선구 정조로 533
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,인계동,37.2716519737444,127.036078716953,인계동%20배스킨라빈스,https://m.place.naver.com/restaurant/63409886,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔
엔제리너스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2587463079213,127.033616496049,인계동%20엔제리너스,https://m.place.naver.com/restaurant/33705468,경기 수원시 팔달구 권광로 187 대성프라자
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.275136068438,127.021420806853,인계동%20빽다방,https://m.place.naver.com/restaurant/36560936,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔 120호
봉명동내커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2697194759743,127.024568994748,인계동%20봉명동내커피,https://m.place.naver.com/restaurant/1283183480,경기 수원시 팔달구 인계로61번길 15
맘스그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641716640684,127.022735213829,인계동%20맘스그릴,https://m.place.naver.com/restaurant/1496882691,경기 수원시 팔달구 효원로 189
한솥도시락,패스트푸드,도시락전문점,한식 음식점업,인계동,37.2640149329283,127.027776796365,인계동%20한솥도시락,https://m.place.naver.com/restaurant/13376462,경기 수원시 영통구 동수원로 531 대성빌딩
라포애,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650880064779,127.028969355785,인계동%20라포애,https://m.place.naver.com/restaurant/1983800436,경기 수원시 팔달구 경수대로446번길 48 성지빌딩 10층
즐겨찾기,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2650749564079,127.031776834009,인계동%20즐겨찾기,https://m.place.naver.com/restaurant/1942431161,경기 수원시 영통구 인계로 239
"오,늘초밥",일식/수산물,음식점-일식,일식 음식점업,인계동,37.264360898878,127.033713870097,"인계동%20오,늘초밥",https://m.place.naver.com/restaurant/1874792470,경기 수원시 팔달구 인계로166번길 48-17 2층 201호
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646597802835,127.039437387387,인계동%20카페,https://m.place.naver.com/restaurant/1512515381,경기 수원시 팔달구 인계로166번길 48-7 HP빌딩 4층 카페 디아즈
도미노피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2712694193382,127.027863925678,인계동%20도미노피자,https://m.place.naver.com/restaurant/11783308,경기 수원시 권선구 권선로 746
안주나라,유흥주점,호프/맥주,기타 주점업,인계동,37.2641011433892,127.027302172033,인계동%20안주나라,https://m.place.naver.com/restaurant/37450493,경기 수원시 팔달구 장다리로 242-3 101호
아우라더그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2600646067431,127.032844322601,인계동%20아우라더그릴,https://m.place.naver.com/restaurant/34398114,경기 수원시 팔달구 권광로142번길 25
피자파는집,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2663732395172,127.032966587071,인계동%20피자파는집,https://m.place.naver.com/restaurant/1730976889,경기 수원시 팔달구 권광로207번길 10
1998,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%201998,https://m.place.naver.com/restaurant/37476658,경기 수원시 팔달구 효원로265번길 41 신흥빌딩3층
역전할머니맥주,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656931634447,127.032445385116,인계동%20역전할머니맥주,https://m.place.naver.com/restaurant/1387072005,경기 수원시 팔달구 인계로138번길 27
롯데리아,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2646016832815,127.033406388255,인계동%20롯데리아,https://m.place.naver.com/restaurant/31989904,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔
청진동해장국,한식,한식/백반/한정식,한식 음식점업,인계동,37.269507870891,127.026229149016,인계동%20청진동해장국,https://m.place.naver.com/restaurant/1586916936,경기 수원시 팔달구 팔달문로3번길 14
행복마리김밥마리,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2750101160185,127.021444988869,인계동%20행복마리김밥마리,https://m.place.naver.com/restaurant/1271845756,경기 수원시 팔달구 중부대로42번길 5
에이쓰리바우트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646700880414,127.035164302138,인계동%20에이쓰리바우트,https://m.place.naver.com/restaurant/1084712471,경기 수원시 팔달구 인계로166번길 37 정건빌딩 4층
윤실장초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2648410789493,127.021959911262,인계동%20윤실장초밥,https://m.place.naver.com/restaurant/1217218981,경기 수원시 팔달구 인계로166번길 48-7 2층 윤실장초밥
인계한우촌,한식,기타고기요리,한식 음식점업,인계동,37.2674055945946,127.024801787152,인계동%20인계한우촌,https://m.place.naver.com/restaurant/19438049,경기 수원시 팔달구 장다리로 195 장문빌딩
로마경양식,양식,정통양식/경양식,서양식 음식점업,인계동,37.2750481552505,127.029348848484,인계동%20로마경양식,https://m.place.naver.com/restaurant/12020831,경기 수원시 팔달구 경수대로 549 동수원빌딩 1층 로마경양식
동해,한식,한식/백반/한정식,한식 음식점업,인계동,37.2648804691143,127.026739707412,인계동%20동해,https://m.place.naver.com/restaurant/1490745731,경기 수원시 팔달구 효원로219번길 36
정육생고기,한식,기타고기요리,한식 음식점업,인계동,37.2672325483198,127.024578525643,인계동%20정육생고기,https://m.place.naver.com/restaurant/19407890,경기 수원시 팔달구 인계로68번길 35
스위트베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.2651276935645,127.030513431784,인계동%20스위트베이커리,https://m.place.naver.com/restaurant/1498077787,경기 수원시 팔달구 인계로124번길 49
풍남문전주콩나물국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2596955663044,127.032894135409,인계동%20풍남문전주콩나물국밥,https://m.place.naver.com/restaurant/32101129,경기 수원시 팔달구 권선로741번길 26
레벨리케이크,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2757683886774,127.024885607634,인계동%20레벨리케이크,https://m.place.naver.com/restaurant/1603839813,경기 수원시 팔달구 중부대로 80 인계한양수자인 101동 110호 레벨리케이크
럭셔리수,유흥주점,소주방/포장마차,기타 주점업,인계동,37.264848693235,127.031655713418,인계동%20럭셔리수,https://m.place.naver.com/restaurant/37476662,경기 수원시 팔달구 권광로187번길 24
명가포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2680066555556,127.025571994961,인계동%20명가포차,https://m.place.naver.com/restaurant/21134173,경기 수원시 팔달구 경수대로467번길 19
홍대쌀국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592,인계동%20홍대쌀국수,https://m.place.naver.com/restaurant/1630990281,경기 수원시 팔달구 효원로 257 홈플러스 1층푸드코트
춘설당,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2646016832815,127.033406388255,인계동%20춘설당,https://m.place.naver.com/restaurant/878120405,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔 2층 203호
4900냥순대국,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2585440228639,127.03201826202,인계동%204900냥순대국,https://m.place.naver.com/restaurant/1405770948,경기 수원시 팔달구 권광로124번길 21
박군자진주냉면,한식,냉면집,한식 음식점업,인계동,37.2646597802835,127.039437387387,인계동%20박군자진주냉면,https://m.place.naver.com/restaurant/35135919,경기 수원시 팔달구 효원로307번길 26
포수아,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,인계동,37.263785056968,127.031612961455,인계동%20포수아,https://m.place.naver.com/restaurant/12930036,경기 수원시 팔달구 효원로265번길 40 용화빌딩
이디아커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2628144702913,127.031929787041,인계동%20이디아커피,https://m.place.naver.com/restaurant/21627926,경기 수원시 팔달구 권광로 169 이화빌딩
밀숲인계점,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646016832815,127.033406388255,인계동%20밀숲인계점,https://m.place.naver.com/restaurant/127248256,경기 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔
초계국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2630182226157,127.035918187969,인계동%20초계국수,https://m.place.naver.com/restaurant/21222307,경기 수원시 팔달구 효원로307번길 47 문화빌딩
본래순대,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2660550726402,127.030422621518,인계동%20본래순대,https://m.place.naver.com/restaurant/37814871,경기 수원시 팔달구 인계로124번길 34 정분빌딩
백청우칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2715292261243,127.027680180394,인계동%20백청우칼국수,https://m.place.naver.com/restaurant/11663524,경기 수원시 팔달구 장다리로 253 백청우칼국수
아우네,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655617992222,127.035119102331,인계동%20아우네,https://m.place.naver.com/restaurant/11708133,경기 수원시 팔달구 인계로166번길 16-3
신촌옥설렁탕,한식,설렁탕집,한식 음식점업,인계동,37.2602054633626,127.03354148577,인계동%20신촌옥설렁탕,https://m.place.naver.com/restaurant/1702912064,경기 수원시 권선구 덕영대로1201번길 22
돼지복단지,한식,기타고기요리,한식 음식점업,인계동,37.2652114271831,127.026442314881,인계동%20돼지복단지,https://m.place.naver.com/restaurant/1297066799,경기 수원시 팔달구 경수대로 438 현대하이엘 오피스텔 1층 112호
칠성포차,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2654439959159,127.031727011632,인계동%20칠성포차,https://m.place.naver.com/restaurant/38724372,경기 수원시 영통구 산남로4번길 2
배스킨라빈스동수원홈,패스트푸드,아이스크림판매,제과점업,인계동,37.2627455564067,127.030115556208,인계동%20배스킨라빈스동수원홈,https://m.place.naver.com/restaurant/13294716,경기 수원시 팔달구 효원로 257 홈플러스동수원점
김밥천국,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.263905154451,127.033077065429,인계동%20김밥천국,https://m.place.naver.com/restaurant/36983399,경기 수원시 팔달구 권광로 184 캐슬타워
엄마밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642203491942,127.024267876787,인계동%20엄마밥상,https://m.place.naver.com/restaurant/13564015,경기 수원시 팔달구 경수대로421번길 14-1
다인,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2766606667828,127.037018423875,인계동%20다인,https://m.place.naver.com/restaurant/13288701,경기 수원시 팔달구 효원로 269 2층
별들의고향,유흥주점,호프/맥주,기타 주점업,인계동,37.2656063291639,127.02844407724,인계동%20별들의고향,https://m.place.naver.com/restaurant/19962314,경기 수원시 팔달구 경수대로446번길 35
옛날손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2750950875675,127.020823718538,인계동%20옛날손칼국수,https://m.place.naver.com/restaurant/1204706331,경기 수원시 팔달구 중부대로 36-1 영업시간 오전8시30분~오후8시까지
수원한식,한식,한식/백반/한정식,한식 음식점업,인계동,37.2754616878046,127.029230779959,인계동%20수원한식,https://m.place.naver.com/restaurant/11567981,경기 수원시 팔달구 장다리로 282 의성빌딩
빵마루,제과제빵떡케익,제과점,제과점업,인계동,37.266550112752,127.023775560338,인계동%20빵마루,https://m.place.naver.com/restaurant/1811905197,경기 수원시 팔달구 세지로174번길 33
매드맥스,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660550726402,127.030422621518,인계동%20매드맥스,https://m.place.naver.com/restaurant/1415681665,경기 수원시 팔달구 인계로124번길 34 1층
다오슈,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2742170215359,127.020338960784,인계동%20다오슈,https://m.place.naver.com/restaurant/1829875251,경기 수원시 팔달구 중부대로34번길 22
양평해장국,한식,해장국/감자탕,한식 음식점업,인계동,37.2671061896815,127.030037081382,인계동%20양평해장국,https://m.place.naver.com/restaurant/11849736,경기 수원시 팔달구 경수대로466번길 51
토마토,한식,한식/백반/한정식,한식 음식점업,인계동,37.2677627376695,127.025496214976,인계동%20토마토,https://m.place.naver.com/restaurant/1764121656,경기 수원시 팔달구 권광로187번길 10-3 2층
촌놈집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2643358004434,127.035055824548,인계동%20촌놈집,https://m.place.naver.com/restaurant/38548784,경기 수원시 팔달구 인계로166번길 45
나이스데이,유흥주점,호프/맥주,기타 주점업,인계동,37.2735083555937,127.027282632857,인계동%20나이스데이,https://m.place.naver.com/restaurant/19211898,경기 수원시 영통구 매탄로 142
나고야초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2633228401102,127.030187071733,인계동%20나고야초밥,https://m.place.naver.com/restaurant/19570760,경기 수원시 팔달구 권광로175번길 31-12
커피히스토리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2669218433764,127.02514626393,인계동%20커피히스토리,https://m.place.naver.com/restaurant/37821154,경기 수원시 팔달구 장다리로 192-1
신흥식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2665697023492,127.022873342924,인계동%20신흥식당,https://m.place.naver.com/restaurant/12766267,경기 수원시 권선구 정조로526번길 36
가보정3관,한식,한식/백반/한정식,한식 음식점업,인계동,37.2744886513053,127.02814952772,인계동%20가보정3관,https://m.place.naver.com/restaurant/36983179,경기 수원시 팔달구 장다리로 283
화통삼,한식,갈비/삼겹살,한식 음식점업,인계동,37.2648291648559,127.030370692818,인계동%20화통삼,https://m.place.naver.com/restaurant/37039294,경기 수원시 팔달구 권광로187번길 41 1층
페리카나,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2655197807536,127.035491693993,인계동%20페리카나,https://m.place.naver.com/restaurant/13396411,경기 수원시 팔달구 권광로317번길 12 선경1차아파트
부산양곱창,한식,곱창/양구이전문,한식 음식점업,인계동,37.26583769132,127.032488633804,인계동%20부산양곱창,https://m.place.naver.com/restaurant/37668180,경기 수원시 팔달구 인계로138번길 25
제주흑돼지,한식,갈비/삼겹살,한식 음식점업,인계동,37.2651423381988,127.040051347906,인계동%20제주흑돼지,https://m.place.naver.com/restaurant/1139704650,경기 수원시 권선구 권광로123번길 33
친구포차,한식,기타고기요리,한식 음식점업,인계동,37.2643914226198,127.02973367363,인계동%20친구포차,https://m.place.naver.com/restaurant/1468235107,경기 수원시 팔달구 창룡대로7번길 22
안성농협암돼지생고기,한식,갈비/삼겹살,한식 음식점업,인계동,37.2747056426228,127.021674445357,인계동%20안성농협암돼지생고기,https://m.place.naver.com/restaurant/32844682,경기 수원시 팔달구 중부대로42번길 14
이나경송탄부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2630182226157,127.035918187969,인계동%20이나경송탄부대찌개,https://m.place.naver.com/restaurant/37926756,경기 수원시 팔달구 효원로307번길 47 문화빌딩
가배,한식,한식/백반/한정식,한식 음식점업,인계동,37.2648804691143,127.026739707412,인계동%20가배,https://m.place.naver.com/restaurant/1297281093,경기 수원시 팔달구 장다리로 250
두꺼비부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2634994370626,127.029745117131,인계동%20두꺼비부대찌개,https://m.place.naver.com/restaurant/38275231,경기 수원시 팔달구 효원로249번길 18-1 중문빌딩
구이구이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2653350129851,127.02832354471,인계동%20구이구이,https://m.place.naver.com/restaurant/11567981,경기 수원시 팔달구 장다리로 282 의성빌딩
청춘식탁,양식,정통양식/경양식,서양식 음식점업,인계동,37.264360898878,127.033713870097,인계동%20청춘식탁,https://m.place.naver.com/restaurant/552311189,경기 수원시 팔달구 인계로166번길 48-17 302호
최고당돈까스,유흥주점,호프/맥주,기타 주점업,인계동,37.2628321460467,127.035199023241,인계동%20최고당돈까스,https://m.place.naver.com/restaurant/1915813650,경기 수원시 팔달구 권광로180번길 46 1층
전싸롱,한식,파전전문,한식 음식점업,인계동,37.2662811501007,127.028322662389,인계동%20전싸롱,https://m.place.naver.com/restaurant/1203185774,경기 수원시 팔달구 경수대로446번길 62 1층
형제통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2644479154327,127.023453195446,인계동%20형제통닭,https://m.place.naver.com/restaurant/18187309,경기 수원시 팔달구 효원로193번길 12
빨강떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2739370592346,127.031212322632,인계동%20빨강떡볶이,https://m.place.naver.com/restaurant/1513620918,경기 수원시 팔달구 장다리로306번길 13
