상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도
핵밥,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6473042401309,127.12384911638
리베릭커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6567906522301,127.128509016563
고기극찬,한식,갈비/삼겹살,한식 음식점업,별내동,37.6519485801978,127.114728425182
집어가,한식,한식/백반/한정식,한식 음식점업,별내동,37.6461621927205,127.125369658936
짬뽕쟁이,중식,중국음식/중국집,중식 음식점업,별내동,37.6520806617741,127.114318880845
존슨앤바오,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6528909973151,127.113039982983
떡군이네떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6464474522758,127.12617087385
집밥포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6466442368017,127.125975926818
버거히어,패스트푸드,패스트푸드,그외 기타 음식점업,별내동,37.6571568635288,127.124424691275
전주가든,한식,한식/백반/한정식,한식 음식점업,별내동,37.6458133903644,127.126937528175
아메리카에그샌드,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6521921528581,127.128075453289
바바라,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6489346869029,127.112939717083
이레샌드위치,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6564588018196,127.126280224908
꿈을담다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6668387355611,127.117804718768
컴포즈커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6676858215079,127.116615846794
공릉동멸치국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6665595419447,127.116617860907
별내식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6664265319205,127.12173146005
오아이스,패스트푸드,아이스크림판매,제과점업,별내동,37.6508700149789,127.124747823467
꽉찬돼지,한식,갈비/삼겹살,한식 음식점업,별내동,37.6515892076166,127.129397086121
스윗이글루,패스트푸드,아이스크림판매,제과점업,별내동,37.6579834378126,127.126534364295
한우이야기,한식,기타고기요리,한식 음식점업,별내동,37.6497664642496,127.113315122839
일등갈비,한식,갈비/삼겹살,한식 음식점업,별내동,37.6661341401054,127.116362202012
한국수산2,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.66739003389,127.116823382745
와인&아이스크림,패스트푸드,아이스크림판매,제과점업,별내동,37.6448426992233,127.127266174111
육식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6506302901623,127.114358770815
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6473042401309,127.12384911638
더벤티,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6521921528581,127.128075453289
담터뷔페,부페,한식부페,한식 음식점업,별내동,37.6493055315155,127.107155857975
혼밥대왕,한식,한식/백반/한정식,한식 음식점업,별내동,37.6473212470822,127.122500413331
구구족,한식,족발/보쌈전문,한식 음식점업,별내동,37.6475457285425,127.122395784353
왕손피자,한식,한식/백반/한정식,한식 음식점업,별내동,37.6485377143258,127.123721305002
명칭없음,유흥주점,호프/맥주,기타 주점업,별내동,37.6667733092351,127.116286614837
아싸비어,유흥주점,호프/맥주,기타 주점업,별내동,37.6674480918186,127.116153928879
냉면쟁이고기꾼,한식,한식/백반/한정식,한식 음식점업,별내동,37.6524642438676,127.113804352033
멕시카나치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6466197508678,127.114236415837
김준호의대단한갈비,한식,갈비/삼겹살,한식 음식점업,별내동,37.6475457285425,127.122395784353
귀한족발,한식,한식/백반/한정식,한식 음식점업,별내동,37.6448426992233,127.127266174111
원양오징어,한식,한식/백반/한정식,한식 음식점업,별내동,37.6456889660586,127.125953125353
빕스,양식,정통양식/경양식,서양식 음식점업,별내동,37.6473212470822,127.122500413331
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6521921528581,127.128075453289
달라커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6460277760781,127.126685719948
떡볶이참잘하는집떡참,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6501546112849,127.120631229409
크로플각,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6497040607989,127.125475443521
태리로제떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6465758588761,127.117999108448
메가커피별내카페거리점,한식,한식/백반/한정식,한식 음식점업,별내동,37.6578928621633,127.125254732092
오후다섯시,한식,한식/백반/한정식,한식 음식점업,별내동,37.6665204333356,127.117411765638
홀리핸즈커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6515892076166,127.129397086121
파리바게뜨,제과제빵떡케익,제과점,제과점업,별내동,37.6454385434525,127.126205356664
만석이네9292숯불닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6512785125172,127.111891908496
고기이야기,한식,갈비/삼겹살,한식 음식점업,별내동,37.6496416927404,127.113497923152
행국이즉석떡볶이,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6515892076166,127.129397086121
백스비어,유흥주점,호프/맥주,기타 주점업,별내동,37.6468929146149,127.123060715447
아리찬방,한식,한식/백반/한정식,한식 음식점업,별내동,37.6666628164841,127.115970547835
코지스시,일식/수산물,음식점-일식,일식 음식점업,별내동,37.6506682734506,127.113417725422
우지커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6669013958216,127.11654579959
레몬데이즈샐러드&요거트,양식,정통양식/경양식,서양식 음식점업,별내동,37.6513610738223,127.11328483089
걸작떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6506723418672,127.112760394278
미스터빠삭,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6470491935724,127.123478159027
옐로우어니언,한식,한식/백반/한정식,한식 음식점업,별내동,37.6657423877227,127.116990257904
코모도라이브,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6458850785005,127.125667533698
진숯불생선구이,일식/수산물,갈치/생선구이,한식 음식점업,별내동,37.6500601342159,127.114025570565
밥위에,일식/수산물,음식점-일식,일식 음식점업,별내동,37.6448426992233,127.127266174111
떡입만,제과제빵떡케익,떡전문,제과점업,별내동,37.6475719944936,127.111460101577
바른찌개밀키트,한식,한식/백반/한정식,한식 음식점업,별내동,37.6464474522758,127.12617087385
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6448426992233,127.127266174111
야호커피,한식,한식/백반/한정식,한식 음식점업,별내동,37.6585062927352,127.127786275411
바게트1089,제과제빵떡케익,제과점,제과점업,별내동,37.6515513820531,127.113429891801
샹츠마라,중식,중국음식/중국집,중식 음식점업,별내동,37.6474761800105,127.122736562192
자이한식부페,한식,한식/백반/한정식,한식 음식점업,별내동,37.6430308891028,127.121100476588
식객소꼽이야기,한식,한식/백반/한정식,한식 음식점업,별내동,37.6512998056402,127.114724794222
소림마라/해장쿡별내점/소림타운별내점,중식,중국음식/중국집,중식 음식점업,별내동,37.6528909973151,127.113039982983
무명,한식,한식/백반/한정식,한식 음식점업,별내동,37.6507810705652,127.114039670791
홍가네돈까스,양식,정통양식/경양식,서양식 음식점업,별내동,37.6438113967468,127.114621038122
함박가든,한식,한식/백반/한정식,한식 음식점업,별내동,37.6448426992233,127.127266174111
가득한끼,한식,한식/백반/한정식,한식 음식점업,별내동,37.6665958409239,127.115449937515
그시절1988,유흥주점,호프/맥주,기타 주점업,별내동,37.6665923442996,127.113783751133
컴포즈커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6505831835276,127.112886111922
알랍카우,한식,기타고기요리,한식 음식점업,별내동,37.6573108221387,127.126961582943
프랭크버거별내별가람역점,양식,정통양식/경양식,서양식 음식점업,별내동,37.6665204333356,127.117411765638
제육대가,한식,한식/백반/한정식,한식 음식점업,별내동,37.6484138519851,127.124028727696
마라순코우마라탕,중식,중국음식/중국집,중식 음식점업,별내동,37.6468431511673,127.123639226804
미쁘다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6562383329011,127.129365471218
유가네닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6461621927205,127.125369658936
코코호도,제과제빵떡케익,제과점,제과점업,별내동,37.6669955649374,127.117088760815
루미,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6657214040042,127.115392306421
33떡볶이,한식,한식/백반/한정식,한식 음식점업,별내동,37.6672509709144,127.117505129737
록시드갸토,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6577412955958,127.125471847716
미카도스시별내,일식/수산물,음식점-일식,일식 음식점업,별내동,37.6448426992233,127.127266174111
열정닭볶음탕,한식,한식/백반/한정식,한식 음식점업,별내동,37.6483009391546,127.123384123603
BHC치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6562383329011,127.129365471218
스타리버,한식,한식/백반/한정식,한식 음식점업,별내동,37.6653195322545,127.117074610162
별빛곱창,한식,기타고기요리,한식 음식점업,별내동,37.6516127608626,127.115605022403
카페웨일,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6667378685573,127.115164879298
장가린짬뽕,중식,중국음식/중국집,중식 음식점업,별내동,37.6448426992233,127.127266174111
데일리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6571853587137,127.127053719739
엔조이스낵,분식,스낵,분식 및 김밥 전문점,별내동,37.6464435544893,127.11958712823
스타보드게임장,커피점/카페,보드게임카페,비알콜 음료점업,별내동,37.6508797023797,127.111579348075
커피보라,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6649383322041,127.114302140574
미라헌낙곱새&낙쭈새,한식,한식/백반/한정식,한식 음식점업,별내동,37.6652279143992,127.11446871973
나킴,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6593969380603,127.128818565257
카페,커피점/카페,보드게임카페,비알콜 음료점업,별내동,37.6508797023797,127.111579348075
비돈이제돈이,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6473212470822,127.122500413331
시그니쳐별내림,한식,한식/백반/한정식,한식 음식점업,별내동,37.656760785017,127.101705901247
스시빈,일식/수산물,음식점-초밥전문,일식 음식점업,별내동,37.6483828675178,127.123496481871
등신유선생,한식,한식/백반/한정식,한식 음식점업,별내동,37.6662739517652,127.116983960507
천사푸드,한식,한식/백반/한정식,한식 음식점업,별내동,37.6591266500907,127.128821723648
아랑식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6568142784239,127.129268078721
빅스타피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6564588018196,127.126280224908
오늘도커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6456889660586,127.125953125353
아이아이,패스트푸드,아이스크림판매,제과점업,별내동,37.6466442368017,127.125975926818
행복마을팥칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.447170512552,126.790826314645
웰빙만두리아,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4422304865193,126.791482151257
대성한식뷔페,부페,한식부페,한식 음식점업,대야동,37.447897840639,126.812796028991
해인회집,일식/수산물,횟집,한식 음식점업,대야동,37.4447348552268,126.784401338153
탐나짬뽕,중식,중국음식/중국집,중식 음식점업,대야동,37.4461303995084,126.788684522117
